,BSID,LONG,LAT,X_COORD,Y_COORD,ROUTES,STOPNAME,DIR,DISTANCE,POSTAL,PID,LOCATION
225,10392.0,-105.272691,40.052613,3063639.30853,1808386.72872,204,19th St & Upland Ave,N,90.0,80304,0,N
226,10393.0,-105.272817,40.057985,3063599.13838,1810343.74433,204,19th St & Yarmouth Ave,S,90.0,80304,0,F
227,10399.0,-104.99102068,39.7183148,3143179.76157,1686926.6433,"1, 52",W 1st Ave & Bannock St,E,75.0,80223,-1,N
228,10413.0,-104.95361991,39.71797514,3153701.50327,1686864.03146,"3L, 1, 3, 83",1st Ave & Fillmore Plaza,E,75.0,80206,140,N
229,10433.0,-104.983456,39.718279,3145307.81368,1686925.61302,1,1st Ave & Grant St,E,75.0,80203,0,F
230,10436.0,-105.062284,39.718486,3123132.71271,1686884.5511,1,W 1st Ave & Harlan St,E,101.0,80226,0,F
231,10437.0,-105.062317,39.718635,3123123.16814,1686938.7814,1,W 1st Ave & Harlan St,W,75.0,80226,0,N
232,10438.0,-104.941987,39.717898,3156974.0746,1686855.82204,1,1st Ave & Harrison St,W,105.0,80206,0,F
233,10443.0,-105.064461,39.718582,3122520.14373,1686916.57689,1,W 1st Ave & Ingalls St,W,140.0,80226,0,F
234,10444.0,-104.942048,39.717744,3156957.2595,1686799.62073,1,1st Ave & Harrison St,E,85.0,80206,0,N
235,10445.0,-105.064688,39.718466,3122456.49002,1686874.01643,1,W 1st Ave & Jay St,E,84.0,80226,0,F
236,10447.0,-105.032991,39.718214,3131373.48689,1686826.50417,1,W 1st Ave & Knox Ct,W,120.0,80219,0,F
237,10448.0,-104.970302,39.718137,3149008.39557,1686895.19571,1,1st Ave & Lafayette St,E,85.0,80209,0,F
238,10449.0,-105.067013,39.718458,3121802.46916,1686867.97671,1,W 1st Ave & Lamar St,E,94.0,80226,0,F
239,10450.0,-105.06743,39.718554,3121684.99833,1686902.38705,1,W 1st Ave & Lamar St,W,75.0,80226,0,N
240,10451.0,-104.986632,39.718403,3144414.13466,1686965.71693,1,1st Ave & Lincoln St,W,90.0,80203,0,F
241,10453.0,-104.94582,39.717737,3155896.18841,1686790.57596,1,1st Ave & Madison St,E,80.0,80206,0,F
242,10454.0,-104.946615,39.717905,3155672.17723,1686850.40825,1,1st Ave & Madison St,W,110.0,80206,0,F
243,10457.0,-105.035739,39.718089,3130600.69125,1686777.00929,1,W 1st Ave & Meade St,E,86.0,80219,0,F
244,10458.0,-105.036629,39.718205,3130350.11309,1686817.98537,1,W 1st Ave & Meade St,W,120.0,80219,0,F
245,10459.0,-105.069303,39.718451,3121158.29202,1686862.36467,1,W 1st Ave & Newland St,E,125.0,80226,0,F
246,10460.0,-105.07011,39.718558,3120931.09414,1686900.26546,1,W 1st Ave & Newland St,W,70.0,80226,0,F
247,10467.0,-105.04025545,39.71823376,3129329.91793,1686823.27764,1,W 1st Ave & Perry St,W,145.0,80219,0,F
248,10472.0,-105.05379676,39.71865992,3125519.90397,1686959.51876,1,W 1st Ave & Sheridan Blvd,W,100.0,80226,-1,F
249,10473.0,-104.948811,39.717741,3155054.79273,1686786.91416,1,1st Ave & Steele St,E,50.0,80206,0,F
250,10476.0,-105.042945,39.718084,3128573.60665,1686764.90902,1,W 1st Ave & Stuart St,E,73.0,80219,0,F
251,10477.0,-105.043755,39.718216,3128345.50694,1686811.84617,1,W 1st Ave & Stuart St,W,155.0,80219,0,F
252,10478.0,-105.076463,39.718412,3119144.21135,1686838.68879,1,W 1st Ave & Teller St,E,110.0,80226,0,F
253,10480.0,-104.958053,39.717998,3152454.40145,1686864.88704,"3L, 1, 3, 83",1st Ave & University Blvd,E,275.0,80206,105,F
254,10481.0,-104.9601174,39.71839425,3151872.81754,1687005.76758,"3L, 1, 83",1st Ave & University Blvd,W,190.0,80206,105,F
255,10482.0,-104.962317,39.718381,3151254.08953,1686997.27101,1,1st Ave & Vine St,W,90.0,80206,0,F
256,10483.0,-104.961797,39.718137,3151400.89411,1686909.25782,1,1st Ave & Vine St,E,70.0,80209,0,F
257,10484.0,-105.045417,39.718102,3127878.18424,1686767.9766,1,W 1st Ave & Vrain St,E,60.0,80219,0,F
258,10485.0,-105.046051,39.718239,3127699.5866,1686816.98862,1,W 1st Ave & Vrain St,W,75.0,80219,0,F
259,10488.0,-104.979503,39.718365,3146419.63148,1686963.28638,1,1st Ave & Washington St,W,90.0,80203,0,F
260,10489.0,-104.978513,39.718288,3146698.2837,1686936.83547,1,1st Ave & Washington St,E,140.0,80203,0,F
261,10490.0,-105.048491,39.718255,3127013.17124,1686819.39619,1,W 1st Ave & Wolff St,W,75.0,80219,0,F
262,10491.0,-105.047607,39.718123,3127262.08505,1686772.5508,1,W 1st Ave & Wolff St,E,139.0,80219,0,F
263,10492.0,-105.050058,39.718141,3126572.57061,1686775.68332,1,W 1st Ave & Yates St,E,130.0,80219,0,F
264,10493.0,-105.050425,39.718269,3126469.10045,1686821.7977,1,W 1st Ave & Yates St,W,40.0,80219,0,N
265,10496.0,-105.08635686,39.74748453,3116312.79384,1697415.95062,20,W 20th Ave & Allison St,E,35.0,80214,-1,N
266,10497.0,-105.086633,39.747586,3116234.97689,1697452.55856,20,W 20th Ave & Allison St,W,130.0,80214,0,F
267,10499.0,-105.09521654,39.74753134,3113821.4705,1697421.78118,20,W 20th Ave & Bell Ct,W,65.0,80215,-1,F
268,10500.0,-105.09515104,39.74743829,3113840.03795,1697387.96673,20,W 20th Ave & Bell Ct,E,40.0,80215,-1,N
269,10502.0,-105.09135,39.747577,3114908.62387,1697443.27934,20,W 20th Ave & Carr St,W,150.0,80215,0,F
270,10503.0,-105.09150709,39.74747611,3114864.61708,1697406.3293,20,W 20th Ave & Cody St,E,125.0,80215,-1,F
271,10504.0,-105.057563,39.747546,3124409.20043,1697476.48993,20,W 20th Ave & Depew St,E,75.0,80214,0,F
272,10505.0,-105.058429,39.747704,3124165.4114,1697532.85914,20,W 20th Ave & Depew St,W,150.0,80214,0,F
273,10506.0,-105.100474,39.747505,3112343.17101,1697405.64032,20,W 20th Ave & Garrison St,W,150.0,80215,0,F
274,10507.0,-105.09967,39.747451,3112569.3339,1697386.96518,20,W 20th Ave & Glen Ayr Dr,E,75.0,80215,0,F
275,10509.0,-105.062224,39.747556,3123098.56291,1697473.78321,20,W 20th Ave & Harlan St,E,85.0,80214,0,F
276,10510.0,-105.06299349,39.74769755,3122881.94222,1697524.30252,20,W 20th Ave & Harlan St,W,60.0,80214,-1,F
277,10511.0,-105.104142,39.747418,3111311.90657,1697369.43399,20,W 20th Ave & Independence St,E,225.0,80215,0,F
278,10512.0,-105.104553,39.747528,3111196.16317,1697408.99999,20,W 20th Ave & Independence St,W,75.0,80215,0,N
279,10513.0,-105.06565674,39.74770309,3122133.06049,1697522.7292,20,W 20th Ave & Jay St,W,130.0,80214,-1,F
280,10515.0,-105.108949,39.747399,3109960.2572,1697356.65877,20,W 20th Ave & Kipling St,E,150.0,80215,0,F
281,10516.0,-105.109961,39.747505,3109675.52727,1697394.0477,20,W 20th Ave & Kipling St,W,75.0,80215,0,F
282,10517.0,-105.113219,39.747496,3108759.42592,1697386.85246,20,W 20th Ave & Lewis St,W,90.0,80215,0,F
283,10518.0,-105.113024,39.747382,3108814.43477,1697345.55956,20,W 20th Ave & Lewis St,E,65.0,80215,0,N
284,10520.0,-105.06905,39.747683,3121178.94989,1697510.86772,20,W 20th Ave & Marshall St,W,150.0,80214,0,F
285,10521.0,-105.116275,39.747475,3107900.14296,1697375.55872,20,W 20th Ave & Moore St,W,65.0,80215,0,F
286,10522.0,-105.116335,39.747374,3107883.42696,1697338.69652,20,W 20th Ave & Nelson St,E,75.0,80215,0,F
287,10523.0,-105.068974,39.747539,3121200.56907,1697458.51481,20,W 20th Ave & Newland St,E,150.0,80214,0,F
288,10524.0,-105.120158,39.74736,3106808.45858,1697329.07944,20,W 20th Ave & Owens Ct,E,65.0,80215,0,F
289,10525.0,-105.121102,39.747469,3106542.84945,1697367.67604,20,W 20th Ave & Owens Ct,W,150.0,80215,0,F
290,10528.0,-105.07400503,39.74747044,3119786.01597,1697426.86715,20,W 20th Ave & Reed St,E,90.0,80214,-1,F
291,10532.0,-105.127616,39.747334,3104711.38077,1697310.92617,20,W 20th Ave & Simms St,E,90.0,80215,0,F
292,10533.0,-105.129467,39.747445,3104190.73246,1697349.2316,20,W 20th Ave & Simms St,W,400.0,80215,0,F
293,10534.0,-105.076253,39.747509,3119153.84679,1697437.95771,20,W 20th Ave & Teller St,E,120.0,80214,0,F
294,10535.0,-105.077009,39.747609,3118941.09832,1697473.39363,20,W 20th Ave & Teller St,W,75.0,80214,0,F
295,10536.0,-105.13481766,39.74728074,3102686.42129,1697283.30297,20,W 20th Ave & Winfield Dr,E,60.0,80215,-1,F
296,10537.0,-105.13548547,39.7474025,3102498.46236,1697326.90253,20,W 20th Ave & Urban Dr,W,100.0,80215,-1,F
297,10538.0,-105.080764,39.74747,3117885.46876,1697417.8662,20,W 20th Ave & Wadsworth Blvd,E,106.0,80214,0,F
298,10158.0,-104.97908657,39.91423467,3146127.64749,1758314.14083,"12, 120",120th Ave & Washington St {1203},W,200.0,80241,-1,F
299,10316.0,-105.039653,39.743999,3129451.83211,1696209.46475,20,W 17th Ave & Perry St,W,65.0,80212,0,F
300,10339.0,-104.968741,39.744875,3149390.55574,1696637.38844,20,18th Ave & Franklin St,W,75.0,80205,0,F
301,10384.0,-105.27266206,40.04395954,3063655.30057,1805234.16647,204,19th St & Norwood Ave,N,65.0,80304,-1,F
302,10398.0,-104.99116611,39.71845404,3143138.56599,1686977.13191,"1, 52",W 1st Ave & Bannock St,W,100.0,80223,-1,F
303,10402.0,-104.98711,39.7183,3144279.88305,1686927.43861,1,1st Ave & Broadway,E,70.0,80203,162,F
304,10403.0,-104.987897,39.718409,3144058.27246,1686965.89406,1,W 1st Ave & Broadway,W,75.0,80223,162,F
305,10407.0,-105.0575,39.718612,3124478.25275,1686936.96775,1,W 1st Ave & Chase St,W,173.0,80226,0,F
306,10422.0,-105.060519,39.718495,3123629.20039,1686890.22655,1,W 1st Ave & Fenton St,E,50.0,80226,0,N
307,10423.0,-105.060474,39.718608,3123641.65997,1686931.44939,1,W 1st Ave & Fenton St,W,20.0,80226,0,F
308,10427.0,-104.94414,39.717893,3156368.43506,1686850.28773,1,1st Ave & Garfield St,W,95.0,80206,0,F
309,10429.0,-104.966164,39.718127,3150172.45699,1686898.36687,1,1st Ave & Gilpin St,E,85.0,80209,0,F
310,10430.0,-104.967193,39.718382,3149882.44937,1686989.55381,1,1st Ave & Gilpin St,W,120.0,80218,0,F
311,10406.0,-105.056239,39.718518,3124833.14505,1686904.45743,1,W 1st Ave & Chase St,E,92.0,80226,0,F
312,10464.0,-104.981169,39.718281,3145951.15328,1686930.00767,1,1st Ave & Pennsylvania St,E,65.0,80203,0,F
313,10465.0,-104.981687,39.718374,3145805.2442,1686963.05208,1,1st Ave & Pennsylvania St,W,60.0,80203,0,F
314,10529.0,-105.12543674,39.74734924,3105324.14557,1697318.99517,20,W 20th Ave & Robb St,E,125.0,80215,-1,F
315,10466.0,-105.039187,39.718088,3129630.74881,1686771.70658,1,W 1st Ave & Perry St,E,125.0,80219,0,F
316,10469.0,-105.072863,39.718545,3120156.68378,1686891.8771,1,W 1st Ave & Quay St,W,55.0,80226,0,N
317,10470.0,-104.956777,39.71827,3152812.75461,1686966.10951,"1, 46",1st Ave & Detroit St,W,500.0,80206,105,M
318,10471.0,-105.052736,39.718158,3125819.2017,1686778.15572,1,W 1st Ave & Sheridan Blvd,E,80.0,80219,0,F
319,10527.0,-105.07424284,39.747641,3119718.85678,1697488.68393,20,W 20th Ave & Reed St,W,5.0,80214,0,A
320,10530.0,-105.124744,39.747447,3105518.78943,1697355.41143,20,W 20th Ave & Quail Dr,W,65.0,80215,0,F
321,10539.0,-105.082017,39.747613,3117532.89903,1697468.33275,20,W 20th Ave & Wadsworth Blvd,W,105.0,80214,0,F
322,10540.0,-105.138271,39.747383,3101715.22561,1697316.66977,20,W 20th Ave & Willow Ct,W,20.0,80215,0,N
323,10541.0,-105.13904317,39.74727305,3101498.25724,1697275.75427,20,W 20th Ave & Willow Ct,E,30.0,80215,-1,N
324,10542.0,-105.142049,39.747207,3100653.14117,1697248.35083,20,W 20th Ave & Youngfield St,E,65.0,80215,0,F
325,10550.0,-104.99280634,39.75323013,3142606.43939,1699642.18709,"FF7, RX, FF, 52, 122X",20th St & Larimer St,E,150.0,80205,-1,F
326,10552.0,-105.270697,40.023237,3064224.57695,1797686.08058,204,20th St & Mapleton Ave,NW,65.0,80304,0,F
327,10553.0,-105.271299,40.024791,3064054.54027,1798251.79395,204,20th St & Mesa Dr,NW,50.0,80304,0,N
328,10554.0,-105.270394,40.02233,3064310.27799,1797355.86557,204,20th St & Pine St,NW,65.0,80302,0,F
329,10555.0,-104.973042,39.74941,3148171.54167,1698282.28098,32,22nd Ave & Downing St,E,75.0,80205,141,F
330,10556.0,-104.97363987,39.74956293,3148003.10997,1698337.01187,"28, 32",22nd Ave & Downing St,W,63.0,80205,141,F
331,10557.0,-104.977186,39.749418,3147006.31617,1698278.46274,"28, 32",22nd Ave & Clarkson St,E,75.0,80205,0,N
332,10558.0,-104.97557703,39.74956473,3147458.41708,1698334.52033,"28, 32",22nd Ave & Emerson St,W,50.0,80205,-1,N
333,10559.0,-104.968239,39.749394,3149522.08156,1698284.32222,32,22nd Ave & Franklin St,E,65.0,80205,0,F
334,10560.0,-104.968718,39.749513,3149387.143,1698326.88162,32,22nd Ave & Franklin St,W,75.0,80205,0,F
335,10562.0,-104.970582,39.749399,3148863.26697,1698282.29573,32,22nd Ave & Lafayette St,E,65.0,80205,0,F
336,10563.0,-104.971169,39.749525,3148697.94732,1698327.23167,32,22nd Ave & Lafayette St,W,75.0,80205,0,F
337,10564.0,-104.96358,39.749398,3150832.08876,1698293.48102,32,22nd Ave & Race St,E,15.0,80205,0,N
338,10565.0,-104.963346,39.749524,3150897.61365,1698339.76687,32,22nd Ave & Race St,W,15.0,80205,0,N
339,10566.0,-104.965638,39.749391,3150253.4362,1698287.52083,32,22nd Ave & Williams St,E,75.0,80205,0,F
340,10567.0,-104.96704346,39.74955326,3149857.90255,1698344.3035,32,22nd Ave & Gilpin St,W,35.0,80205,-1,N
341,10568.0,-104.939679,39.751095,3157548.74325,1698952.20305,20,23rd Ave & Albion St,W,65.0,80207,0,F
342,10569.0,-104.93588996,39.75097351,3158614.39102,1698914.54065,20,23rd Ave & Birch St,E,55.0,80207,-1,F
343,10570.0,-104.936454,39.75111,3158455.48992,1698963.276,20,23rd Ave & Birch St,W,75.0,80207,0,F
344,10574.0,-104.932565,39.750989,3159549.24369,1698926.00679,20,23rd Ave & Dexter St,E,65.0,80207,0,F
345,10576.0,-104.929011,39.750995,3160548.51722,1698934.45365,20,23rd Ave & Elm St,E,75.0,80207,0,F
346,10582.0,-104.926096,39.751124,3161367.83811,1698986.60831,20,23rd Ave & Glencoe St,W,75.0,80207,0,F
347,10583.0,-104.925255,39.751003,3161604.58254,1698944.0274,20,23rd Ave & Glencoe St,E,125.0,80207,0,F
348,10585.0,-104.921986,39.751001,3162523.73962,1698949.13057,20,23rd Ave & Holly St,E,65.0,80207,0,F
349,10586.0,-104.922766,39.751132,3162304.12198,1698995.45457,20,23rd Ave & Holly St,W,125.0,80207,0,F
350,10589.0,-104.94538641,39.7511271,3155943.90488,1698954.0479,32,3500 Block 23rd Ave,E,4020.0,80205,0,M
351,10591.0,-104.919082,39.751132,3163339.95885,1699002.05733,20,23rd Ave & Jasmine St,W,75.0,80207,0,F
352,10592.0,-104.918223,39.751013,3163581.76298,1698960.25564,20,23rd Ave & Jasmine St,E,130.0,80207,0,F
353,10595.0,-104.914753,39.75102,3164557.41401,1698969.07235,20,23rd Ave & Leyden St,E,65.0,80207,0,F
354,10596.0,-104.915441,39.751137,3164363.69336,1699010.44562,20,23rd Ave & Leyden St,W,65.0,80207,0,F
355,10599.0,-104.912538,39.750985,3165180.29265,1698960.34295,20,23rd Ave & Monaco Pkwy,E,50.0,80207,0,F
356,10600.0,-104.912696,39.751109,3165135.57543,1699005.22431,20,23rd Ave & Monaco Pkwy,W,75.0,80207,0,F
357,10601.0,-104.908326,39.750962,3166364.64439,1698959.65079,20,23rd Ave & Oneida St,E,25.0,80207,0,N
358,10602.0,-104.908029,39.751055,3166447.93179,1698994.07125,20,23rd Ave & Oneida St,W,20.0,80207,0,N
359,10605.0,-104.905505,39.750957,3167157.84306,1698963.00782,20,23rd Ave & Pontiac St,E,65.0,80207,0,F
360,10606.0,-104.906119,39.751058,3166984.96283,1698998.66918,20,23rd Ave & Pontiac St,W,65.0,80207,0,F
361,10607.0,-105.106607,40.19947,3109905.64014,1862049.36594,326,23rd Ave & Pratt St {1103},E,75.0,80501,0,F
362,10608.0,-105.107508,40.199581,3109653.74674,1862088.71879,326,23rd Ave & Pratt St {1103},W,75.0,80501,0,F
363,10611.0,-104.959478,39.750662,3151982.74761,1698760.74722,32,23rd Ave & York St,E,60.0,80205,0,F
364,10625.0,-105.017536,39.754876,3135650.14166,1700203.84972,28,W 26th Ave & Alcott St,W,50.0,80211,0,N
365,10628.0,-105.086347,39.754846,3116303.35517,1700097.50131,28,W 26th Ave & Allison St,W,50.0,80033,0,F
366,10575.0,-104.933099,39.751103,3159398.83839,1698966.59542,20,23rd Ave & Dexter St,W,75.0,80207,0,F
367,10577.0,-104.929883,39.75111,3160303.0719,1698974.80406,20,23rd Ave & Elm St,W,130.0,80207,0,F
368,10609.0,-104.903994,39.751062,3167582.44327,1699004.03919,20,23rd Ave & Quebec St,W,150.0,80207,0,F
369,10612.0,-104.960201,39.750755,3151779.25722,1698793.41503,32,23rd Ave & York St,W,100.0,80205,0,F
370,10622.0,-105.152357,39.754577,3097744.34965,1699921.74841,28,W 26th Ave & Crabapple Ct,W,100.0,80401,0,F
371,10623.0,-105.155943,39.75455,3096736.14122,1699908.07477,28,W 26th Ave & Eldridge St,W,15.0,80401,0,N
372,10624.0,-105.017544,39.754759,3135648.11873,1700161.21867,28,W 26th Ave & Alcott St,E,75.0,80211,0,F
373,10626.0,-105.147814,39.754615,3099021.61314,1699940.5105,28,W 26th Ave & Alkire St,W,175.0,80401,0,F
374,10627.0,-105.08580687,39.75476284,3116455.35668,1700067.899,28,W 26th Ave & Allison St,E,75.0,80214,-1,F
375,10630.0,-105.05584,39.754759,3124880.84219,1700106.30601,28,W 26th Ave & Benton St,E,25.0,80214,0,N
376,10631.0,-105.08981752,39.75475478,3115327.73514,1700059.84805,28,W 26th Ave & Brentwood St,E,125.0,80214,-1,N
377,10632.0,-105.090183,39.754843,3115224.83141,1700091.52035,28,W 26th Ave & Carr St,W,150.0,80033,0,N
378,10633.0,-105.05688,39.754866,3124588.24609,1700143.8546,28,W 26th Ave & Chase St,W,20.0,80214,0,F
379,10634.0,-105.02104086,39.75478062,3134664.90494,1700163.89071,28,W 26th Ave & Clay St,E,100.0,80211,-1,N
380,10642.0,-105.059709,39.754754,3123793.04443,1700099.18936,28,W 26th Ave & Fenton St,E,125.0,80214,0,F
381,10636.0,-105.09357205,39.75474772,3114272.12264,1700052.53267,28,W 26th Ave & Dover Ct,E,75.0,80215,-1,F
382,10637.0,-105.093785,39.754838,3114212.10201,1700085.15049,28,W 26th Ave & Dover Ct,W,5.0,80033,0,N
383,10639.0,-105.0967872,39.75470726,3113368.21633,1700033.76575,28,W 26th Ave & Estes St,E,75.0,80215,-1,N
384,10643.0,-105.059851,39.754864,3123752.92561,1700139.06524,28,W 26th Ave & Fenton St,W,50.0,80214,0,N
385,10644.0,-105.097365,39.754808,3113205.59816,1700069.74152,28,W 26th Ave & Francis Pl,W,5.0,80033,0,F
386,10645.0,-105.09979344,39.75470293,3112522.98558,1700028.44953,28,W 26th Ave & Garrison St,E,75.0,80215,-1,F
387,10646.0,-105.100888,39.754792,3112215.097,1700059.54235,28,W 26th Ave & Garrison St,W,200.0,80033,0,F
388,10648.0,-105.10372693,39.75470345,3111417.04444,1700023.79214,28,W 26th Ave & Hoyt St,E,75.0,80215,-1,F
389,10649.0,-105.104072,39.754788,3111319.88948,1700054.16803,28,W 26th Ave & Hoyt St,W,5.0,80033,0,F
390,10650.0,-105.06338,39.754747,3122760.91941,1700091.658,28,W 26th Ave & Ingalls St,E,125.0,80214,0,F
391,10651.0,-105.063614,39.754862,3122694.9268,1700133.23257,28,W 26th Ave & Ingalls St,W,50.0,80214,0,N
392,10652.0,-105.10679802,39.75468353,3110553.60579,1700012.78575,28,W 26th Ave & Iris St,E,50.0,80215,-1,N
393,10653.0,-105.106788,39.754772,3110556.28363,1700045.02307,28,W 26th Ave & Iris St,W,5.0,80033,0,F
394,10656.0,-105.065951,39.75474,3122038.0698,1700085.64416,28,W 26th Ave & Kendall St,E,65.0,80214,0,F
395,10657.0,-105.066411,39.754852,3121908.54156,1700125.82444,28,W 26th Ave & Kendall St,W,75.0,80214,0,F
396,10659.0,-105.10908449,39.75464701,3109910.79833,1699996.70819,28,W 26th Ave & Kipling St,E,120.0,80215,-1,F
397,10660.0,-105.110033,39.754776,3109643.91223,1700042.5474,28,W 26th Ave & Kipling St,W,75.0,80215,0,F
398,10661.0,-105.067753,39.754752,3121531.39898,1700087.59968,28,W 26th Ave & Lamar St,E,75.0,80214,0,N
399,10663.0,-105.11511473,39.75461699,3108215.3763,1699978.53032,28,W 26th Ave & Moore St,E,75.0,80215,-1,F
400,10664.0,-105.115675,39.754721,3108057.69036,1700015.7525,28,W 26th Ave & Moore St,W,75.0,80215,0,F
401,10665.0,-105.069525,39.754858,3121033.00082,1700123.8463,28,W 26th Ave & Newland St,W,65.0,80214,0,F
402,10666.0,-105.037496,39.754906,3130038.15866,1700185.59027,28,W 26th Ave & Newton St,W,150.0,80211,0,F
403,10667.0,-105.037134,39.754818,3130140.10144,1700154.05321,28,W 26th Ave & Newton St,E,50.0,80211,0,N
404,10668.0,-105.11880688,39.75461529,3107177.28991,1699973.53724,28,W 26th Ave & Oak St,E,50.0,80215,-1,F
405,10669.0,-105.118717,39.754723,3107202.39672,1700012.87703,28,W 26th Ave & Oak St,W,50.0,80215,0,N
406,10670.0,-105.113916,39.754734,3108552.2317,1700022.58503,28,W 26th Ave & Paramount Pkwy,W,90.0,80215,0,F
407,10671.0,-105.071593,39.754749,3120451.75038,1700081.39266,28,W 26th Ave & Pierce St,E,75.0,80214,0,F
408,10672.0,-105.072767,39.754882,3120121.44084,1700128.28571,28,W 26th Ave & Quay St,W,150.0,80033,0,N
409,10673.0,-105.12253858,39.75460536,3106128.09596,1699965.53684,28,W 26th Ave & Parfet St,E,100.0,80215,-1,N
410,10674.0,-105.123299,39.754688,3105914.17146,1699994.75319,28,W 26th Ave & Quail St,W,50.0,80215,0,N
411,10675.0,-105.040065,39.754823,3129316.01491,1700151.68908,28,W 26th Ave & Quitman St,E,90.0,80212,0,F
412,10676.0,-105.040888,39.754909,3129084.46265,1700181.84553,28,W 26th Ave & Quitman St,W,75.0,80212,0,F
413,10677.0,-105.12604188,39.75459941,3105143.11466,1699959.29633,28,W 26th Ave & Robb St,E,50.0,80215,-1,N
414,10678.0,-105.125747,39.754679,3105225.90323,1699988.63002,28,W 26th Ave & Robb St,W,5.0,80215,0,N
415,10679.0,-105.077069,39.754881,3118911.89485,1700122.26176,"28, 32",W 26th Ave & Teller St,W,75.0,80033,0,F
416,10680.0,-105.053666,39.754888,3125491.85225,1700156.29219,28,W 26th Ave & Sheridan Blvd,W,75.0,80214,0,F
417,10682.0,-105.12956393,39.7545892,3104152.86533,1699951.51967,28,W 26th Ave & Simms St,E,250.0,80215,-1,N
418,10683.0,-105.12891,39.754689,3104336.57638,1699988.62453,28,W 26th Ave & Simms St,W,125.0,80215,0,F
419,10684.0,-105.113219,39.754617,3108748.38204,1699980.7993,28,W 26th Ave & Skyline Dr,E,50.0,80215,0,F
420,10685.0,-105.13191,39.75467,3103493.12169,1699978.27187,28,W 26th Ave & Taft St,W,90.0,80215,0,F
421,10686.0,-105.13189856,39.75457057,3103496.48532,1699942.06499,28,W 26th Ave & Taft Ct,E,90.0,80215,-1,N
422,10688.0,-105.07639094,39.75477282,3119102.72236,1700083.74511,28,W 26th Ave & Teller St,E,75.0,80214,-1,F
